# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;db:Mem38[Trc1]_S21;ang:Mem38[Trc1]_S21;
8,600000000000000E+07;-1,315319950278607E+01;-4,083754763732097E+01;-1,311898966392069E+01;-5,844267828900351E+01;-1,289575557189760E+01;-5,633791145936998E+01;-1,275058106796419E+01;-5,425654366412449E+01;-1,276481405404703E+01;-5,260876048779557E+01;-1,273704217929824E+01;-5,014881998328944E+01;-1,266123969204060E+01;-4,724329429636169E+01;-1,284546048492068E+01;-4,604847298784047E+01;-1,285810295136929E+01;-4,153702293685319E+01;-1,323080270579113E+01;-4,011635306452364E+01;-1,326316495208262E+01;-3,786948143895138E+01;-1,358595337463321E+01;-3,613417918080592E+01;-1,392899109082682E+01;-3,468630767629831E+01;-1,411601850190853E+01;-3,411464517220592E+01;-1,443489404325395E+01;-3,279774387082641E+01;-1,491762900265009E+01;-3,215478916343039E+01;-1,536033347269786E+01;-3,200237618885610E+01;-1,584836163148150E+01;-3,222919458718137E+01;-1,625269131422695E+01;-3,315673881280514E+01;-1,671259819094166E+01;-3,393657723008824E+01;-1,712631327915149E+01;-3,557553986436452E+01;-1,737424445099532E+01;-3,822317693733986E+01;-1,772356882644002E+01;-4,140172275669881E+01;-1,809356270191241E+01;-4,358215165198484E+01;-1,839341558752979E+01;-4,701676151452480E+01;-1,903426652676211E+01;-4,965811422850874E+01;-1,913733650788031E+01;-5,473781099595547E+01;-1,915104015172432E+01;-6,036306534280225E+01;-1,902494202954907E+01;-6,487811540110160E+01;-1,904951762665113E+01;-7,060190686702485E+01;-1,946468783808884E+01;-7,770916821370834E+01;-1,943857905752249E+01;-8,454005999515761E+01;-1,985228915250847E+01;-9,247767431112834E+01;-2,009151261028968E+01;-1,002290702800654E+02;-2,033857754453006E+01;-1,073312315509717E+02;-2,064177180605274E+01;-1,183856539001573E+02;-2,096015479193985E+01;-1,238183008094501E+02;-2,099434824639204E+01;-1,288254428183042E+02;
8,800000000000000E+07;-1,369872403097773E+01;-5,958454120174845E+01;-1,319053349799401E+01;-7,912141287000398E+01;-1,307416674197197E+01;-7,658284352316832E+01;-1,294850513737416E+01;-7,418895649422011E+01;-1,292962167715905E+01;-7,233896303940814E+01;-1,295160280518785E+01;-6,983368596524238E+01;-1,287118096338019E+01;-6,708836762917544E+01;-1,322781347071246E+01;-6,526959207049782E+01;-1,316137123526357E+01;-6,113554361704855E+01;-1,358988947058572E+01;-5,914899978434243E+01;-1,368249525901527E+01;-5,653930985091918E+01;-1,405764284001740E+01;-5,396219252457586E+01;-1,436420816162016E+01;-5,233482812557631E+01;-1,461676654083776E+01;-5,140146037558833E+01;-1,504319344990032E+01;-5,009197240120572E+01;-1,553374524295089E+01;-4,833465450564649E+01;-1,588545602001575E+01;-4,754707724593005E+01;-1,635044746264480E+01;-4,731259258065538E+01;-1,657346985083120E+01;-4,817876510534142E+01;-1,706883648410029E+01;-4,817339644824229E+01;-1,746168279848041E+01;-5,002889558035216E+01;-1,764061013075710E+01;-5,377945335237255E+01;-1,799081837628904E+01;-5,590021314552219E+01;-1,818411734486358E+01;-5,825056255808042E+01;-1,845079084982335E+01;-6,303111919678421E+01;-1,884428024954993E+01;-6,499899549051102E+01;-1,900721950089000E+01;-7,018920546406703E+01;-1,906682353489586E+01;-7,648860131863132E+01;-1,874086369536079E+01;-8,227441460017708E+01;-1,871130267041580E+01;-8,876215674659126E+01;-1,909871298918790E+01;-9,709374363697358E+01;-1,924649736579578E+01;-1,033485849181608E+02;-1,953426386860814E+01;-1,121054618532393E+02;-1,975463059843155E+01;-1,206435512806055E+02;-2,018310732103649E+01;-1,276189930175436E+02;-2,031128120530382E+01;-1,389443616304309E+02;-2,047153651526606E+01;-1,445456397834560E+02;-2,078398943833460E+01;-1,488636497023471E+02;
9,000000000000000E+07;-1,404026523261786E+01;-7,524915559932778E+01;-1,310313303198738E+01;-9,773415961251906E+01;-1,290111012021292E+01;-9,502972441124284E+01;-1,286865277946660E+01;-9,252204490894069E+01;-1,294654501533695E+01;-8,995049676719009E+01;-1,300555416855393E+01;-8,717541972279166E+01;-1,297063313314260E+01;-8,453863662583950E+01;-1,335125353443638E+01;-8,190547562068799E+01;-1,335199349660165E+01;-7,740792274588495E+01;-1,380036039042231E+01;-7,540126243383840E+01;-1,391640259734293E+01;-7,223738615827327E+01;-1,431608590718909E+01;-6,932032910867231E+01;-1,470682598057236E+01;-6,693866387816627E+01;-1,497269748108849E+01;-6,532053947674703E+01;-1,546027019527085E+01;-6,355388230571405E+01;-1,572381540892919E+01;-6,119602877264508E+01;-1,613409853086011E+01;-5,958104864665490E+01;-1,648571260450210E+01;-5,886516761751112E+01;-1,682896532955547E+01;-5,953725013753739E+01;-1,711587517106467E+01;-6,004574107992453E+01;-1,735784169807916E+01;-6,133000803785543E+01;-1,770759337096516E+01;-6,545578654283904E+01;-1,786063325731377E+01;-6,832204718165838E+01;-1,803021438576993E+01;-7,095950195165437E+01;-1,812291195391219E+01;-7,579954622986992E+01;-1,839708565890424E+01;-7,800032333124400E+01;-1,849791916375954E+01;-8,327096195614632E+01;-1,851818771745249E+01;-9,100759773173232E+01;-1,829086287003934E+01;-9,731144503122998E+01;-1,827151663669317E+01;-1,044237461227691E+02;-1,857338934650475E+01;-1,120055499771566E+02;-1,871400841077762E+01;-1,200010672279801E+02;-1,906658027584357E+01;-1,286519694851687E+02;-1,925875040080685E+01;-1,367291210177288E+02;-1,953012315687226E+01;-1,443300636511824E+02;-1,979642268208984E+01;-1,557030854799457E+02;-1,992727719274768E+01;-1,616859150980303E+02;-2,019170567077342E+01;-1,667876294072725E+02;
9,200000000000000E+07;-1,387977857119930E+01;-8,957701969604845E+01;-1,249927492155619E+01;-1,175113910088796E+02;-1,290375732018045E+01;-1,174179938578507E+02;-1,227526677447263E+01;-1,133313864592847E+02;-1,238862414399297E+01;-1,114732999036964E+02;-1,263821019705334E+01;-1,043109729745319E+02;-1,327586180725674E+01;-1,056349435267362E+02;-1,289725232619817E+01;-1,034471038960833E+02;-1,323794999973791E+01;-9,283798938734543E+01;-1,425222837895331E+01;-9,394938341123063E+01;-1,359416217054124E+01;-9,401205563134758E+01;-1,477234654768656E+01;-8,425467797850213E+01;-1,438761052622332E+01;-8,059705481389032E+01;-1,555985242652164E+01;-7,941144949916519E+01;-1,479791008126361E+01;-7,777955396894849E+01;-1,563829138027111E+01;-8,141821271439537E+01;-1,637192948499204E+01;-7,866572102005810E+01;-1,656851759683729E+01;-7,815248501163030E+01;-1,569439028062948E+01;-7,357119758014628E+01;-1,645357266506877E+01;-7,972866024423683E+01;-1,722397726995932E+01;-8,128664988801836E+01;-1,659024037791078E+01;-8,278625131392546E+01;-1,688212387730012E+01;-8,666452283688922E+01;-1,658924951597678E+01;-8,836457808896711E+01;-1,781570158516565E+01;-9,630322828731776E+01;-1,674130442245374E+01;-9,533343291991098E+01;-1,670555848074955E+01;-9,918048568057624E+01;-1,741008309390891E+01;-1,035647642706811E+02;-1,691697176531667E+01;-1,206738128029266E+02;-1,796588789833221E+01;-1,197435495385227E+02;-1,843475910627809E+01;-1,325379786038893E+02;-1,710762465772699E+01;-1,438630654476989E+02;-1,794970374718678E+01;-1,419923797101591E+02;-1,787299279628181E+01;-1,624621194777379E+02;-1,789966205932198E+01;-1,601376823882315E+02;-1,849309005564914E+01;-1,704385015036684E+02;-1,918631775991325E+01;-1,755985291337481E+02;-2,014350014735567E+01;1,740071881726073E+02;
9,400000000000000E+07;-1,478689378347606E+01;-1,104300138340418E+02;-1,305511022123177E+01;-1,402150608554585E+02;-1,288419658404554E+01;-1,374198042288877E+02;-1,290426548888184E+01;-1,336392974103109E+02;-1,298848686024069E+01;-1,307889650068307E+02;-1,309549564220976E+01;-1,273958959272072E+02;-1,319959220808008E+01;-1,252885284662184E+02;-1,370762310226962E+01;-1,209168056656967E+02;-1,368610928778243E+01;-1,162632955750644E+02;-1,416416888703374E+01;-1,120516989496498E+02;-1,444217713744840E+01;-1,098539925465433E+02;-1,478776541267493E+01;-1,050854666414844E+02;-1,515478787175780E+01;-1,006797146267162E+02;-1,563037427794667E+01;-9,791011855654757E+01;-1,596965679720850E+01;-9,389152143592840E+01;-1,603432959580087E+01;-9,106760083980942E+01;-1,618652083574700E+01;-8,892314529896687E+01;-1,626464382130643E+01;-8,783896130167676E+01;-1,642945831506478E+01;-8,808262091372376E+01;-1,649277386892444E+01;-8,872188153223345E+01;-1,666861238127278E+01;-9,021020293462917E+01;-1,687974784652446E+01;-9,431584083591123E+01;-1,708520257878523E+01;-9,764390250673826E+01;-1,698476371588507E+01;-1,020134494260553E+02;-1,708980044735072E+01;-1,068782679567039E+02;-1,705990509951922E+01;-1,120249404963489E+02;-1,701038683675514E+01;-1,184791466752620E+02;-1,714452739375845E+01;-1,270791983766956E+02;-1,691565875119491E+01;-1,359038591933398E+02;-1,694830659555801E+01;-1,447214995951670E+02;-1,711107579357788E+01;-1,524025807491923E+02;-1,741280262460152E+01;-1,620040643066422E+02;-1,761172070065865E+01;-1,697212559667581E+02;-1,793274455150393E+01;-1,798298909304247E+02;-1,798164039139914E+01;1,724834826968737E+02;-1,844078494983443E+01;1,606627482546627E+02;-1,868701079254554E+01;1,540591304098218E+02;-1,869958540497588E+01;1,488839829095152E+02;
9,600000000000000E+07;-1,506120171101144E+01;-1,249999380804869E+02;-1,338172232428043E+01;-1,586044508894558E+02;-1,320780417841226E+01;-1,554373616355611E+02;-1,323659410886417E+01;-1,519235130263108E+02;-1,337574902310875E+01;-1,485227807771450E+02;-1,353903030260797E+01;-1,450561714456149E+02;-1,369521422935266E+01;-1,425413109480514E+02;-1,418604654453276E+01;-1,376382424091832E+02;-1,419376725638489E+01;-1,323118988106923E+02;-1,467170212467427E+01;-1,277657409831299E+02;-1,499110022469670E+01;-1,247532549753266E+02;-1,530442518601093E+01;-1,192145788735193E+02;-1,559307653513822E+01;-1,140348150641154E+02;-1,602348846839983E+01;-1,104237021686048E+02;-1,601812017605435E+01;-1,065705910033107E+02;-1,597234032793460E+01;-1,035150312827163E+02;-1,601732769843798E+01;-1,015117242133774E+02;-1,589894228699062E+01;-1,007496903365176E+02;-1,608364899640553E+01;-1,020600947963219E+02;-1,599782896400647E+01;-1,037377824566081E+02;-1,603068764220743E+01;-1,050393788255214E+02;-1,630058723299861E+01;-1,081834322382023E+02;-1,632362839946795E+01;-1,123476103052430E+02;-1,627790965428520E+01;-1,176406254148274E+02;-1,627386938910602E+01;-1,229748767439150E+02;-1,629044530821814E+01;-1,282933517178541E+02;-1,633243408953878E+01;-1,351386372238713E+02;-1,650845888947099E+01;-1,444497713255454E+02;-1,634980525937127E+01;-1,544090705696512E+02;-1,640403803738591E+01;-1,636068656798102E+02;-1,666843138586828E+01;-1,713317416450779E+02;-1,688671140074068E+01;1,792432887129509E+02;-1,724797348464975E+01;1,707990835929246E+02;-1,740606764433364E+01;1,606596500102924E+02;-1,773508955009996E+01;1,523486461199417E+02;-1,805261373539744E+01;1,405391607670353E+02;-1,820691506782484E+01;1,339735648258977E+02;-1,844618800444945E+01;1,280584478949658E+02;
9,800000000000000E+07;-1,499547937352862E+01;-1,403725271901041E+02;-1,327205919286653E+01;-1,765730352854588E+02;-1,311619267405202E+01;-1,736362342885496E+02;-1,317446518486638E+01;-1,700738709108529E+02;-1,337705400092380E+01;-1,660944272070907E+02;-1,359338547213820E+01;-1,620096455284132E+02;-1,381190030372766E+01;-1,592205591358183E+02;-1,429576921178463E+01;-1,536403593778432E+02;-1,425806285300255E+01;-1,485967112211215E+02;-1,474993234632013E+01;-1,432816933573163E+02;-1,498939235934075E+01;-1,398102311781039E+02;-1,526804851247458E+01;-1,334530653704553E+02;-1,549014516837953E+01;-1,286467910115639E+02;-1,582461714040444E+01;-1,240758845390759E+02;-1,584969157691369E+01;-1,202494460365721E+02;-1,562629914318172E+01;-1,181846395392262E+02;-1,560037156727946E+01;-1,163755672014278E+02;-1,549239331550198E+01;-1,165085434695282E+02;-1,557898342986015E+01;-1,180812416848315E+02;-1,553904119453747E+01;-1,198120875992653E+02;-1,551311446039899E+01;-1,218854497909720E+02;-1,566596471187812E+01;-1,255618296320842E+02;-1,569810787565363E+01;-1,302701150698684E+02;-1,559759252472267E+01;-1,356855248000619E+02;-1,556534859090851E+01;-1,416107416902935E+02;-1,550024931830686E+01;-1,473109461369707E+02;-1,552093980694125E+01;-1,543489841060938E+02;-1,575188902846783E+01;-1,638561258909980E+02;-1,561780302283268E+01;-1,744961310179531E+02;-1,569209019514449E+01;1,757160813698158E+02;-1,603242230404920E+01;1,676655274625447E+02;-1,626014996156244E+01;1,576459576801640E+02;-1,657953432061209E+01;1,493178807576784E+02;-1,681303667673033E+01;1,393585480184764E+02;-1,704553202154549E+01;1,307696659540505E+02;-1,740413808772706E+01;1,183506410064318E+02;-1,760305814333213E+01;1,124317731901611E+02;-1,781400207872015E+01;1,064177371154940E+02;
1,000000000000000E+08;-1,533673165694245E+01;-1,576633425552731E+02;-1,326208724507530E+01;1,635006479452584E+02;-1,317726070673483E+01;1,668803747582442E+02;-1,317151146323717E+01;1,706332746455932E+02;-1,336901179961645E+01;1,752925922775050E+02;-1,363887735803133E+01;1,796020652090767E+02;-1,392020570182796E+01;-1,772867492493543E+02;-1,442523172406372E+01;-1,715489667187932E+02;-1,443842437617055E+01;-1,660755323595613E+02;-1,484915467687205E+01;-1,609676761824415E+02;-1,527926873334770E+01;-1,558351811441893E+02;-1,544483595414244E+01;-1,499911621448267E+02;-1,560997305848298E+01;-1,447990149810182E+02;-1,581591526283913E+01;-1,395108994638104E+02;-1,569264237736444E+01;-1,356475122280635E+02;-1,558817888587555E+01;-1,340300882285934E+02;-1,541034944631355E+01;-1,330947184704404E+02;-1,528288410686047E+01;-1,331914653598961E+02;-1,540696226131345E+01;-1,345536387041204E+02;-1,530544726784404E+01;-1,372402327258150E+02;-1,513543024942842E+01;-1,393045555131241E+02;-1,527212401931845E+01;-1,432021233574350E+02;-1,529096534799660E+01;-1,481726902786747E+02;-1,506113408669296E+01;-1,549560137119039E+02;-1,519358515414027E+01;-1,619934477796448E+02;-1,499759605337463E+01;-1,679499413823645E+02;-1,499422862934489E+01;-1,762823477215893E+02;-1,535516666796511E+01;1,741163426515738E+02;-1,540211892077178E+01;1,627421598449767E+02;-1,549145315813181E+01;1,534340148548069E+02;-1,577163930176430E+01;1,445309267732353E+02;-1,607174762508923E+01;1,349448818678531E+02;-1,642483945182813E+01;1,255501381554459E+02;-1,666660319877732E+01;1,153840596185707E+02;-1,688659312515833E+01;1,072755504636637E+02;-1,722084339787166E+01;9,468223801892982E+01;-1,721333470576470E+01;8,774410443719412E+01;-1,733832798168337E+01;8,223993307736555E+01;
1,020000000000000E+08;-1,566017513545405E+01;-1,729681346207074E+02;-1,336305507699572E+01;1,446702308246839E+02;-1,329448220054164E+01;1,478206444432756E+02;-1,336903333362388E+01;1,521676305380374E+02;-1,354047040088909E+01;1,565882995501590E+02;-1,387945936950078E+01;1,612852711508303E+02;-1,423494308960453E+01;1,643565454160932E+02;-1,464435909093010E+01;1,715877281880582E+02;-1,470960716427270E+01;1,766127742718720E+02;-1,505199873610530E+01;-1,775454354440482E+02;-1,568534313655854E+01;-1,724270967110441E+02;-1,574420275755257E+01;-1,659334583587377E+02;-1,576869223555486E+01;-1,604005850418662E+02;-1,603854449595947E+01;-1,538839600546817E+02;-1,581766896712742E+01;-1,507437844057661E+02;-1,562285861632578E+01;-1,492738115735629E+02;-1,536573891087879E+01;-1,484594291436880E+02;-1,519186919015425E+01;-1,494548202618115E+02;-1,528235687683215E+01;-1,503556163511504E+02;-1,512207759165423E+01;-1,533297742010700E+02;-1,489253911341858E+01;-1,569272605263977E+02;-1,504947429884324E+01;-1,603599770110018E+02;-1,503173012821486E+01;-1,666397296717573E+02;-1,490485789529904E+01;-1,739121840288291E+02;-1,493809151257929E+01;1,788150905420800E+02;-1,480922391154316E+01;1,716924347361151E+02;-1,491084906188191E+01;1,631940505152959E+02;-1,525622419488622E+01;1,532817805968828E+02;-1,529421386824526E+01;1,420076777081083E+02;-1,549965612042314E+01;1,311680543225704E+02;-1,577118649096842E+01;1,228057203909345E+02;-1,603700898225515E+01;1,133317451229045E+02;-1,639857520684431E+01;1,041243654870059E+02;-1,656299854208659E+01;9,387839984618181E+01;-1,678358316459640E+01;8,542145922793817E+01;-1,710608778808616E+01;7,132644726353578E+01;-1,719191435257670E+01;6,506087519224680E+01;-1,730387369780779E+01;5,884298904604427E+01;
1,040000000000000E+08;-1,577999166845448E+01;1,712298427912539E+02;-1,341040638908408E+01;1,262420658856985E+02;-1,338527204249861E+01;1,292147024403736E+02;-1,339405048982303E+01;1,337660417270387E+02;-1,362898793201262E+01;1,385235266958382E+02;-1,393071361696374E+01;1,435379932257583E+02;-1,439904835367045E+01;1,471524193406983E+02;-1,483615210726761E+01;1,549547100023046E+02;-1,492371905058365E+01;1,598966875338276E+02;-1,533786708994094E+01;1,656948690317958E+02;-1,595634415882995E+01;1,721213769754216E+02;-1,592505915603209E+01;1,791157391484929E+02;-1,596674246857138E+01;-1,749639859750050E+02;-1,594765331842733E+01;-1,688030653026280E+02;-1,572893326885797E+01;-1,644671891370401E+02;-1,555409810937236E+01;-1,639766114663781E+02;-1,535724736284884E+01;-1,636310400697916E+02;-1,502831947324412E+01;-1,646936050142308E+02;-1,506138197953644E+01;-1,662620502251492E+02;-1,490081502498425E+01;-1,696289494031753E+02;-1,472820803105771E+01;-1,740847246998809E+02;-1,474884325950552E+01;-1,778123402617715E+02;-1,476479737073342E+01;1,761711770654798E+02;-1,471980761773736E+01;1,679671097400087E+02;-1,471854163645817E+01;1,604397922234578E+02;-1,451923729982127E+01;1,519531927156030E+02;-1,462839018034030E+01;1,432363562802719E+02;-1,510772245895277E+01;1,338009323249420E+02;-1,515527498781815E+01;1,218347080659155E+02;-1,541723491065407E+01;1,116755086097918E+02;-1,567813118685860E+01;1,027992324587822E+02;-1,595811496981427E+01;9,266873124306511E+01;-1,622373449427813E+01;8,368183357379002E+01;-1,647019137221084E+01;7,292581167933614E+01;-1,662276282043605E+01;6,416458235493344E+01;-1,690486147558762E+01;5,026984996537662E+01;-1,700416664791751E+01;4,339980204190540E+01;-1,711758086614627E+01;3,626012990945074E+01;
1,060000000000000E+08;-1,647427324314926E+01;1,543276344393535E+02;-1,372582910898864E+01;1,078202381448843E+02;-1,350916684841963E+01;1,090261710199523E+02;-1,359194897542154E+01;1,174733282935787E+02;-1,352418135011152E+01;1,184639711562816E+02;-1,385055535683670E+01;1,246323375553307E+02;-1,481855623565341E+01;1,278893577754679E+02;-1,492198646514666E+01;1,369252719687955E+02;-1,539984629041870E+01;1,447606999231287E+02;-1,540089581727912E+01;1,488754316624325E+02;-1,695610874568482E+01;1,544816359999382E+02;-1,596309108301036E+01;1,655462652150666E+02;-1,627042211847505E+01;1,692109963006967E+02;-1,568138155721192E+01;1,776247906436541E+02;-1,529795722331338E+01;-1,781346518625667E+02;-1,565977213198171E+01;-1,768845041621896E+02;-1,491113045564374E+01;-1,769769236159341E+02;-1,488660572994565E+01;-1,790425131011789E+02;-1,503506161858320E+01;1,783304393836002E+02;-1,474887121021554E+01;1,733438722256340E+02;-1,432169931212044E+01;1,700519732075489E+02;-1,453244705507332E+01;1,665199611654905E+02;-1,465212193302164E+01;1,586688462983358E+02;-1,443921600330331E+01;1,507158313654813E+02;-1,484162368188597E+01;1,412872858189787E+02;-1,461994231448358E+01;1,327201941050210E+02;-1,445551315591636E+01;1,234060150679776E+02;-1,493862909516910E+01;1,148176973675841E+02;-1,530678159183910E+01;1,005755236577554E+02;-1,560887166194905E+01;9,177954469183855E+01;-1,577731513958516E+01;8,233783285003275E+01;-1,609852226919011E+01;7,028258067402550E+01;-1,621541849535773E+01;6,192481814841904E+01;-1,664944700263854E+01;5,088783413449659E+01;-1,663241486964715E+01;4,107488441536870E+01;-1,707341404727303E+01;2,747828653527607E+01;-1,720490424921332E+01;1,903608338663143E+01;-1,722829847494103E+01;1,125974390144328E+01;
1,080000000000000E+08;-1,651082585280141E+01;1,413128833806304E+02;-1,355580532201552E+01;8,875571176671711E+01;-1,363470250405356E+01;9,217861463016767E+01;-1,374722636065739E+01;9,629667820209652E+01;-1,397940101324105E+01;1,018632583593820E+02;-1,437999662494426E+01;1,077077397603230E+02;-1,502580745665696E+01;1,123617641334221E+02;-1,526775616054993E+01;1,205748093665282E+02;-1,566448918152324E+01;1,262744292844924E+02;-1,612120762729360E+01;1,334634122554055E+02;-1,667828650797489E+01;1,419452290190739E+02;-1,650807834184655E+01;1,503211194198568E+02;-1,633487804110428E+01;1,571472394095834E+02;-1,591198813947352E+01;1,635207489551763E+02;-1,550198953196739E+01;1,664338666654526E+02;-1,525852613206992E+01;1,673064378483427E+02;-1,503052216279628E+01;1,660117639873152E+02;-1,478931074204556E+01;1,640212193512341E+02;-1,460962499986028E+01;1,621980026033190E+02;-1,454335090341399E+01;1,574216733730576E+02;-1,429943628611048E+01;1,518881962446297E+02;-1,423790755056658E+01;1,474386771474449E+02;-1,427189469872432E+01;1,402275182360887E+02;-1,432754008996668E+01;1,316374887729607E+02;-1,442216496307190E+01;1,232111760214884E+02;-1,435017314047124E+01;1,133814790943864E+02;-1,447647147662297E+01;1,042220858140886E+02;-1,495684744998635E+01;9,511867314856345E+01;-1,512888388362467E+01;8,260116894089857E+01;-1,546142274141337E+01;7,138852356165461E+01;-1,568751446741370E+01;6,247149517277679E+01;-1,610472726666529E+01;5,152804680413474E+01;-1,620803854191679E+01;4,195397483058847E+01;-1,653194735823492E+01;3,093950740887778E+01;-1,672921781940844E+01;2,084928010755306E+01;-1,704791641246539E+01;6,252230394900902E+00;-1,715689902520605E+01;-2,012657896638195E+00;-1,725964237766036E+01;-8,656235143888003E+00;
1,100000000000000E+08;-1,671028508789530E+01;1,270377896784313E+02;-1,349852643347553E+01;6,959967268187827E+01;-1,365633095261562E+01;7,349696165600965E+01;-1,383363333269106E+01;7,803413791509273E+01;-1,408945366973088E+01;8,326825951712586E+01;-1,451692478790753E+01;8,936472707061317E+01;-1,527899357101290E+01;9,564372235638049E+01;-1,556987145191159E+01;1,040769172270580E+02;-1,594356811049840E+01;1,095847563136936E+02;-1,644700599772787E+01;1,179348162999522E+02;-1,695423519766024E+01;1,289313658087915E+02;-1,668813834290120E+01;1,359639814262711E+02;-1,633541748337974E+01;1,433100659672831E+02;-1,579480549135692E+01;1,492786177140694E+02;-1,536404455636577E+01;1,516433949891060E+02;-1,508293874645429E+01;1,522269679961725E+02;-1,483700307419093E+01;1,510635177172958E+02;-1,458610724915611E+01;1,482439053754989E+02;-1,437636710959873E+01;1,458309151073921E+02;-1,430871755340549E+01;1,411023893887322E+02;-1,413940547080567E+01;1,351872177247232E+02;-1,397815560155044E+01;1,294084826131364E+02;-1,399663339519330E+01;1,226542291787122E+02;-1,414007863238081E+01;1,132233038618214E+02;-1,419901535926647E+01;1,042954764308478E+02;-1,413222560836269E+01;9,365545956770899E+01;-1,433348288547580E+01;8,426739931608196E+01;-1,474594222217599E+01;7,482914068591647E+01;-1,493914281642089E+01;6,161881657567120E+01;-1,533101439820015E+01;5,084872852725157E+01;-1,555421098385701E+01;4,114777423428604E+01;-1,588729944412069E+01;3,059964351275562E+01;-1,601936521693386E+01;2,055789641565724E+01;-1,623470718098010E+01;8,707528143116210E+00;-1,643012460447019E+01;-8,802029238240910E-01;-1,677231295581126E+01;-1,552376810107526E+01;-1,690849377589671E+01;-2,317453972476968E+01;-1,703654242971110E+01;-3,054288587671133E+01;
1,120000000000000E+08;-1,690819181637987E+01;1,109069280518971E+02;-1,363499939011131E+01;4,949011205196427E+01;-1,380268302725312E+01;5,403536184748200E+01;-1,395594911683725E+01;5,891210215728820E+01;-1,425399978771269E+01;6,453268330631494E+01;-1,469354364233282E+01;7,099762333620188E+01;-1,552024228660854E+01;7,805768462473287E+01;-1,584330653550714E+01;8,643697261274315E+01;-1,627743295539860E+01;9,352978631915482E+01;-1,686132189554084E+01;1,025748000944559E+02;-1,704718001940352E+01;1,144145720688678E+02;-1,670528962964023E+01;1,219381439181870E+02;-1,623876821236603E+01;1,287733244335386E+02;-1,551289141177270E+01;1,339081709845715E+02;-1,503971410823825E+01;1,361954867810178E+02;-1,474539788744369E+01;1,368400443070921E+02;-1,453962684011972E+01;1,351397817145130E+02;-1,434649708881661E+01;1,319156321979831E+02;-1,407849870369145E+01;1,291367769199776E+02;-1,402274724172622E+01;1,237343496982265E+02;-1,388650926048846E+01;1,174390563544239E+02;-1,370559531699675E+01;1,110960139333986E+02;-1,377225445384664E+01;1,035218783305757E+02;-1,399793671350533E+01;9,428759690046751E+01;-1,406013520195687E+01;8,535582256093478E+01;-1,417048391339545E+01;7,322292671736912E+01;-1,435056483762552E+01;6,330024504792647E+01;-1,478033025304427E+01;5,486014538554460E+01;-1,508778796269356E+01;4,045729229727684E+01;-1,559077095264963E+01;2,918101421046221E+01;-1,578254382892622E+01;1,903460798682419E+01;-1,610974735376459E+01;8,686828553217355E+00;-1,617398163483525E+01;-2,439133278954658E+00;-1,644544709871311E+01;-1,458202515732085E+01;-1,653592276949426E+01;-2,431788793863702E+01;-1,689332324480048E+01;-3,962906138688218E+01;-1,697047880740953E+01;-4,810050582155177E+01;-1,716564519627016E+01;-5,562845256426689E+01;
