# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;
5,800000000000000E+07;-9,618773738489166E-01;-1,046627043828905E+02;4,252327293013025E+00;-2,504540130631716E+00;4,761055496166192E+00;-2,988259109399225E+00;5,227762754852000E+00;-3,529467318442335E+00;5,591420598861156E+00;-4,403502339127498E+00;5,911988009378159E+00;-5,339020026567743E+00;6,180269024537550E+00;-6,451432717116165E+00;6,381982658233619E+00;-7,226788340732696E+00;6,483002119935497E+00;-8,456151244494139E+00;6,570243124788405E+00;-9,681495124176839E+00;6,606037933433214E+00;-1,082976527286544E+01;6,587832705252485E+00;-1,205952634854954E+01;6,472429883012222E+00;-1,338196156790964E+01;6,353794880436494E+00;-1,451862189775007E+01;6,207306201159795E+00;-1,552766801406423E+01;6,028939729587115E+00;-1,708639275506690E+01;5,769900345114341E+00;-1,849057691135486E+01;5,552528241023249E+00;-2,028062034920158E+01;5,289594077974854E+00;-2,231438775600877E+01;4,965124223118717E+00;-2,479852374891842E+01;4,673775602002036E+00;-2,770184813867616E+01;4,368473445822586E+00;-3,062501446236605E+01;4,195978009963762E+00;-3,424371035528728E+01;3,848693782766328E+00;-3,851040884188104E+01;3,437117238727255E+00;-4,197312237661202E+01;3,045425674762185E+00;-4,623041419520861E+01;2,695233591375839E+00;-5,019945020311449E+01;2,301387085767322E+00;-5,484092715052780E+01;1,941086010483567E+00;-5,982455288700257E+01;1,572884458608423E+00;-6,429514331559868E+01;1,219552442835868E+00;-6,917768810628041E+01;8,852140642575108E-01;-7,419762597731010E+01;5,445647579957630E-01;-7,988879011300571E+01;1,135178648480727E-01;-8,546274362919470E+01;-5,265612164102170E-01;-9,542043412062900E+01;-8,601740453751939E-01;-1,005233782609249E+02;-1,080596792377008E+00;-1,046556630037650E+02;
6,000000000000000E+07;-6,576786804487107E-01;-1,249336912688588E+02;5,151791396410714E+00;-1,811770420859116E+01;5,618788036980201E+00;-1,862508171633991E+01;6,073407433583620E+00;-1,907142810298774E+01;6,393117652196643E+00;-1,968220293436474E+01;6,667870883013420E+00;-2,054348141243611E+01;6,914345802721503E+00;-2,136939380993333E+01;7,096328955433834E+00;-2,206464176333770E+01;7,169143366305475E+00;-2,316887215317166E+01;7,226729520706129E+00;-2,414439578971187E+01;7,214795393476850E+00;-2,521468912227361E+01;7,179133193662510E+00;-2,629632169778391E+01;7,017889145829507E+00;-2,764973957676368E+01;6,933831131955200E+00;-2,855015287637190E+01;6,750620590676180E+00;-2,998399152683429E+01;6,513000763021449E+00;-3,158577760611538E+01;6,223216479161837E+00;-3,337591797080349E+01;5,996085468856895E+00;-3,527208216754175E+01;5,694981006542362E+00;-3,714093589009749E+01;5,375175116897913E+00;-3,986323773898736E+01;5,064316725985475E+00;-4,329489921681667E+01;4,727269894321458E+00;-4,656067848069700E+01;4,566991736326309E+00;-5,013087301707019E+01;4,157836495292933E+00;-5,469312706080119E+01;3,712967888476478E+00;-5,863955892460175E+01;3,293492118318832E+00;-6,305197536986459E+01;2,990811735918546E+00;-6,710289068740259E+01;2,532790828337909E+00;-7,228895904685635E+01;2,147739741491019E+00;-7,777375311251255E+01;1,739353886918531E+00;-8,188441052046153E+01;1,343482465547486E+00;-8,701828586428353E+01;1,074109594441860E+00;-9,245824499048949E+01;6,811992777737841E-01;-9,788050969346689E+01;2,888001277816004E-01;-1,043480134903364E+02;-2,823859123306254E-01;-1,139280959363977E+02;-6,524326171188967E-01;-1,188235418982333E+02;-7,577607118853813E-01;-1,239769306123184E+02;
6,200000000000000E+07;-3,494224429532917E-01;-1,417758949885224E+02;6,105883481943434E+00;-3,372302782005018E+01;6,499314289001519E+00;-3,436396418121010E+01;6,920293439588876E+00;-3,505045869047974E+01;7,216552964769955E+00;-3,528280820599512E+01;7,505764542381927E+00;-3,578570272921345E+01;7,696616995930489E+00;-3,649233235840358E+01;7,859177655161341E+00;-3,697994415257254E+01;7,895847270276466E+00;-3,822254646584282E+01;7,869484008367628E+00;-3,837089116161436E+01;7,888375195712101E+00;-3,967083231140347E+01;7,717413969249339E+00;-4,109953549807631E+01;7,625551691566934E+00;-4,183025017017074E+01;7,392175547281213E+00;-4,296885278731349E+01;7,253264914219023E+00;-4,427090069232791E+01;6,985610185330189E+00;-4,614533842942222E+01;6,728925673227669E+00;-4,807900867596145E+01;6,501195588004006E+00;-4,963148762555767E+01;6,160480889985753E+00;-5,176953296131077E+01;5,775039703334963E+00;-5,474071572458531E+01;5,437213237074209E+00;-5,823616936096818E+01;4,979972040899419E+00;-6,180495030931272E+01;4,990342332302311E+00;-6,551933174982162E+01;4,549672941582638E+00;-7,114554262491907E+01;4,061545077360099E+00;-7,398712126116411E+01;3,579436137022005E+00;-7,913179440267967E+01;3,207809548559508E+00;-8,363616203508082E+01;2,785728019699518E+00;-8,834381690407348E+01;2,443776641004695E+00;-9,415435978173986E+01;2,072180257330914E+00;-9,863520445395403E+01;1,493049394812300E+00;-1,053631366987394E+02;1,182297598038136E+00;-1,082260260581204E+02;6,325007201471491E-01;-1,150135610714437E+02;1,763376202442132E-02;-1,220502367914731E+02;-4,289755637773807E-01;-1,319147444955432E+02;-3,746647918230429E-01;-1,371617388787693E+02;-6,731126870728270E-01;-1,418667529814937E+02;
6,400000000000000E+07;-4,987697868222610E-01;-1,597196540874103E+02;6,957810034915389E+00;-5,019889234411005E+01;7,359329856592728E+00;-5,017028449214448E+01;7,750263833976124E+00;-5,054158346282218E+01;8,000881030303537E+00;-5,079965007623861E+01;8,229608968395432E+00;-5,163318827217765E+01;8,427153433039088E+00;-5,178568346241229E+01;8,522075441838448E+00;-5,216933881012044E+01;8,538212772392852E+00;-5,273462577946673E+01;8,495254888916984E+00;-5,320303637250596E+01;8,430366574528502E+00;-5,395405683623668E+01;8,332109403782532E+00;-5,549111065557214E+01;8,162811916061433E+00;-5,616108939268589E+01;7,944092303288933E+00;-5,739663537153728E+01;7,732027524306328E+00;-5,866118643782743E+01;7,461805259696352E+00;-6,016608481062433E+01;7,149818827151005E+00;-6,178503291167185E+01;6,815575191875681E+00;-6,410181991321205E+01;6,467102288205314E+00;-6,690525545078552E+01;6,026313226308512E+00;-6,962474073019642E+01;5,744154401704135E+00;-7,356816624033459E+01;5,377963807716332E+00;-7,707016529585277E+01;5,226068269348879E+00;-8,116873563959025E+01;4,666427774967652E+00;-8,654844194956833E+01;4,229934391683300E+00;-9,035427630329582E+01;3,758530361303853E+00;-9,511846192734428E+01;3,432497020945460E+00;-9,943295096354282E+01;2,824839501241044E+00;-1,049569614285340E+02;2,439978903818361E+00;-1,099803944854145E+02;2,123169124740951E+00;-1,152164054604071E+02;1,663514254596269E+00;-1,208012392526029E+02;1,193057496961569E+00;-1,254988146130864E+02;9,050871192083408E-01;-1,315890222410223E+02;4,404917414608126E-01;-1,377856755259491E+02;5,855369974992082E-02;-1,487115009926565E+02;-3,130706758383268E-01;-1,554480663557799E+02;-6,611515423679690E-01;-1,602399676272809E+02;
6,600000000000000E+07;-4,000450459552662E-01;-1,775182056010849E+02;7,769867671851424E+00;-6,685456468498369E+01;8,154021506137971E+00;-6,716351145113146E+01;8,523927266047881E+00;-6,721580311188161E+01;8,741517965752990E+00;-6,725550339568576E+01;8,911796391961817E+00;-6,770057210233315E+01;9,035042447514398E+00;-6,789115291259469E+01;9,099480377316645E+00;-6,820364655851743E+01;9,093245391919334E+00;-6,865523142608542E+01;9,042565605334801E+00;-6,882240792766486E+01;8,970091596827739E+00;-6,943949181446247E+01;8,773016503326582E+00;-7,027936007816916E+01;8,586582779937491E+00;-7,109124550337484E+01;8,371859794555352E+00;-7,215008700520438E+01;8,129809078357164E+00;-7,330637922920734E+01;7,808961566924275E+00;-7,502373123178313E+01;7,489295476968647E+00;-7,674058376947229E+01;7,163103492195796E+00;-7,917875779102785E+01;6,819763635346510E+00;-8,183423301249765E+01;6,409693727916984E+00;-8,492656828952904E+01;6,022091436630658E+00;-8,848640590672233E+01;5,621987638050605E+00;-9,220585948894031E+01;5,479707507575950E+00;-9,743647442336733E+01;4,941319630845567E+00;-1,023857796302926E+02;4,454738574643492E+00;-1,063438033384082E+02;3,926615038359919E+00;-1,113744253503175E+02;3,486107270959047E+00;-1,155189501859543E+02;3,043732241982395E+00;-1,207294682613107E+02;2,605264885502500E+00;-1,267316986561765E+02;2,200564259762938E+00;-1,311045098553217E+02;1,791517505683372E+00;-1,367072357193978E+02;1,423034153567779E+00;-1,421231528440432E+02;1,097684853544707E+00;-1,481603183980776E+02;6,732286962222389E-01;-1,549632024056714E+02;6,233445646575176E-02;-1,662802007404286E+02;-2,753453779882297E-01;-1,724643457926858E+02;-6,338763950706747E-01;-1,767924077769480E+02;
6,800000000000000E+07;-6,472191720986908E-01;1,649071108222756E+02;8,443690756997649E+00;-8,332541247149818E+01;8,795802214718991E+00;-8,335985354931465E+01;9,106301149731378E+00;-8,334806306315505E+01;9,303119557429406E+00;-8,335999511334194E+01;9,424956616071471E+00;-8,355640362253931E+01;9,502932447755253E+00;-8,342870519967488E+01;9,530225625991832E+00;-8,349820419722546E+01;9,489644830141518E+00;-8,365888623208487E+01;9,432316302219547E+00;-8,374621033626769E+01;9,300335537637501E+00;-8,411308178017758E+01;9,084149887459379E+00;-8,457338885409401E+01;8,859920283686577E+00;-8,521403929269714E+01;8,645543586292018E+00;-8,623410001266484E+01;8,361206663544049E+00;-8,730840981291571E+01;8,007641025093978E+00;-8,900426030251201E+01;7,674109588344117E+00;-9,062596063104742E+01;7,306600120064179E+00;-9,288714016295090E+01;6,933362522919246E+00;-9,566083450499141E+01;6,517883560540491E+00;-9,889635088492041E+01;6,076079573017155E+00;-1,024659416115393E+02;5,653927424179802E+00;-1,063691131830357E+02;5,438350979334419E+00;-1,120651280704574E+02;4,923227087340015E+00;-1,169804515961920E+02;4,342719076444634E+00;-1,210527377932272E+02;3,834851056452440E+00;-1,258828053847154E+02;3,348106045559078E+00;-1,303247151220860E+02;2,889289602024045E+00;-1,355924063606641E+02;2,431490957760126E+00;-1,415746595761433E+02;2,010346436176949E+00;-1,459530509748158E+02;1,567026615270271E+00;-1,518624696624446E+02;1,177714659040378E+00;-1,571138801579451E+02;7,751224674023732E-01;-1,636243993184632E+02;3,471206969666149E-01;-1,709237213873985E+02;-2,004368816370928E-01;1,772508751967887E+02;-4,849494831270944E-01;1,707413399431443E+02;-8,893925892181425E-01;1,663596882768958E+02;
7,000000000000000E+07;-4,651692242131683E-01;1,495788517990591E+02;9,135181709239069E+00;-9,973688829365815E+01;9,445306187231953E+00;-9,974961991171911E+01;9,718855829687765E+00;-9,952010824679907E+01;9,907695209524334E+00;-9,927446494771425E+01;9,966254513293181E+00;-9,897092274014571E+01;1,002252074884910E+01;-9,892632692648692E+01;1,003064899650657E+01;-9,854099764167933E+01;9,909963696671973E+00;-9,847896625838170E+01;9,870900724087297E+00;-9,817931828699322E+01;9,685063414749179E+00;-9,834414188011506E+01;9,440106940428789E+00;-9,865071930002088E+01;9,222383224711606E+00;-9,901460568377134E+01;9,001177803695732E+00;-9,986861333837039E+01;8,699379909839712E+00;-1,009512441004233E+02;8,289022337321811E+00;-1,024742234799781E+02;7,955549923347601E+00;-1,039801768790967E+02;7,547216737454626E+00;-1,059824823320397E+02;7,180118507665920E+00;-1,087864386915968E+02;6,716429740570637E+00;-1,123739078620019E+02;6,308242841392124E+00;-1,161042979866725E+02;5,890312761114841E+00;-1,194998330645425E+02;5,615571473470328E+00;-1,260995332028996E+02;4,994683583155705E+00;-1,305900580332136E+02;4,428723545561285E+00;-1,349045327948348E+02;3,886662199836186E+00;-1,389607471009859E+02;3,478750245199836E+00;-1,440709268238247E+02;2,890816901044749E+00;-1,493292720509217E+02;2,439458241704862E+00;-1,548163230456294E+02;2,160572008699281E+00;-1,593115253689019E+02;1,701869668405394E+00;-1,649768197277287E+02;1,331549427345815E+00;-1,708841067860597E+02;8,795598606055467E-01;-1,773004287427664E+02;3,823363219008668E-01;1,758860330772394E+02;6,245262361469088E-02;1,629992655136582E+02;-3,999697448558004E-01;1,557836109632538E+02;-6,216788909825118E-01;1,520060436994343E+02;
7,200000000000000E+07;-7,712958987770800E-01;1,367789298553805E+02;9,734914579597071E+00;-1,154195016201225E+02;9,995741982180336E+00;-1,169114040715440E+02;1,025061668823167E+01;-1,167930566942190E+02;1,070112570294363E+01;-1,148455026438886E+02;1,057312220643055E+01;-1,163916827036632E+02;1,076154585926794E+01;-1,154138924275278E+02;1,074767744963949E+01;-1,141526800360911E+02;1,044675880044572E+01;-1,151839929765163E+02;1,005435094515578E+01;-1,124017839809456E+02;9,815769161593760E+00;-1,123183821403889E+02;9,823328112132243E+00;-1,102399095292286E+02;9,924091526510818E+00;-1,137150625489008E+02;9,326611659838118E+00;-1,115351590362580E+02;8,685295883292413E+00;-1,148038172524162E+02;8,795879573418951E+00;-1,136365336276803E+02;8,285977396568111E+00;-1,203315418003360E+02;8,222764361499689E+00;-1,210613750004615E+02;7,038891445705451E+00;-1,213021592718915E+02;7,282833528909696E+00;-1,228467094830560E+02;6,091308364370463E+00;-1,307767075925509E+02;6,668964985703758E+00;-1,329735992437548E+02;5,754153890940024E+00;-1,427271251273727E+02;5,679963309375462E+00;-1,418078843653904E+02;4,715187336767680E+00;-1,440114306075302E+02;4,650512712751079E+00;-1,546068052729506E+02;2,957805839542057E+00;-1,561033787221671E+02;3,740753758221600E+00;-1,607188058649677E+02;3,370210892562997E+00;-1,678311073743989E+02;1,615753471344959E+00;-1,762919933359446E+02;2,599219100206436E+00;-1,791224404398166E+02;1,012015438939916E+00;1,767922850157700E+02;1,975579562307215E+00;1,710174822670961E+02;8,476430853259245E-01;1,660859187406583E+02;6,931405614164214E-01;1,520371748053589E+02;2,476910160396979E-02;1,365747002153718E+02;-1,016676317344576E+00;1,360861290548393E+02;
7,400000000000000E+07;-5,384430629739510E-02;1,220519467183365E+02;1,047266693923044E+01;-1,340124129595201E+02;1,064611767724354E+01;-1,327305481446883E+02;1,090207187987441E+01;-1,319908425672265E+02;1,095081777786821E+01;-1,325683088044683E+02;1,106610988965550E+01;-1,317970784244286E+02;1,096100106263810E+01;-1,310869514941658E+02;1,107036215690671E+01;-1,296083067801476E+02;1,094310414661368E+01;-1,285054353826330E+02;1,070966307053924E+01;-1,294084222605438E+02;1,041734181516891E+01;-1,288441383666587E+02;1,011012351091505E+01;-1,279468064605572E+02;9,737045785124497E+00;-1,273617446910984E+02;9,578138030110267E+00;-1,271221803448997E+02;9,446988032760505E+00;-1,275013886458010E+02;8,738081641614151E+00;-1,292645881294239E+02;8,568550884383106E+00;-1,300283576597140E+02;8,361266613346992E+00;-1,338423910026778E+02;7,514916195132196E+00;-1,363716250372055E+02;7,165752842242386E+00;-1,403586444006480E+02;6,823267355733494E+00;-1,411443405508004E+02;6,126597192110276E+00;-1,465834581326290E+02;5,877167606219635E+00;-1,551257997597466E+02;5,096251206369322E+00;-1,584371220263895E+02;4,541377056888392E+00;-1,602893522400006E+02;4,448327563454112E+00;-1,648057290848392E+02;3,480750583144243E+00;-1,706624712714628E+02;3,524833967545487E+00;-1,757394953530611E+02;2,989294822910129E+00;1,796279909763946E+02;2,555624534857496E+00;1,748296539119917E+02;2,212168171724170E+00;1,658848917556953E+02;2,100886811626948E+00;1,616409717243285E+02;1,038415804630032E+00;1,547085829684373E+02;9,774107787460938E-01;1,484315809502046E+02;8,383837933746642E-02;1,320077349969747E+02;-4,421455747227004E-01;1,283819906046684E+02;-4,262827726473967E-01;1,208044699254005E+02;
7,600000000000000E+07;-2,961323728771294E-02;1,068736840228069E+02;1,098183042948756E+01;-1,505287469246501E+02;1,120934798980313E+01;-1,500105104187753E+02;1,132657523628999E+01;-1,490673934451045E+02;1,138520201502243E+01;-1,486354617136383E+02;1,134919679626339E+01;-1,472574173874862E+02;1,133676816668001E+01;-1,462988555144725E+02;1,123890967348608E+01;-1,453149215938294E+02;1,109346502288481E+01;-1,441122626662573E+02;1,090704078274959E+01;-1,435214645187642E+02;1,066985518126143E+01;-1,426434824386326E+02;1,041543066399882E+01;-1,415564746878285E+02;1,013767471538131E+01;-1,414887303739335E+02;9,847489329930713E+00;-1,424243363189105E+02;9,575950534226749E+00;-1,426450189504047E+02;9,140238820966843E+00;-1,432381018985549E+02;8,810060800275116E+00;-1,451194549021578E+02;8,422724518295169E+00;-1,463870551315134E+02;7,901241534171044E+00;-1,493622079563266E+02;7,483882374712697E+00;-1,526242360831970E+02;6,980609809034277E+00;-1,560047581138522E+02;6,543385243232683E+00;-1,601905322934643E+02;5,887176094020909E+00;-1,667842384010779E+02;5,452706413429050E+00;-1,709892966453112E+02;4,814623912152273E+00;-1,743595054671784E+02;4,339060030051963E+00;-1,780888676420117E+02;3,903392644756402E+00;1,771645846344649E+02;3,440392997798954E+00;1,716221346336198E+02;2,876595389975797E+00;1,655926362398499E+02;2,593601783227012E+00;1,602754248678893E+02;2,219046671885438E+00;1,547473934372765E+02;1,739623232293381E+00;1,479558230808772E+02;1,431812086921039E+00;1,419584995603054E+02;9,779124606734336E-01;1,338817969086180E+02;4,859905673785831E-01;1,211136137936867E+02;1,506758693611131E-01;1,131606052912563E+02;-3,140850161056430E-01;1,090177243783084E+02;
7,800000000000000E+07;1,152630900413947E-01;9,516988571396055E+01;1,131567623006171E+01;-1,672589600420402E+02;1,158896841829716E+01;-1,659217642540850E+02;1,187301741963463E+01;-1,657644743922660E+02;1,163664194465458E+01;-1,642115622200755E+02;1,192107360851733E+01;-1,631926165030956E+02;1,169598159869713E+01;-1,604490650841321E+02;1,165664907507949E+01;-1,591196161329151E+02;1,118793112457029E+01;-1,591905792524953E+02;1,102629103387529E+01;-1,570070616170809E+02;1,093716625359927E+01;-1,559898904545751E+02;1,088683502077268E+01;-1,535448480117396E+02;1,038722773490837E+01;-1,541465160641265E+02;1,005283110495311E+01;-1,548058668775589E+02;9,609434588769359E+00;-1,551409046481631E+02;9,453457065254376E+00;-1,546419308765324E+02;8,943804487464522E+00;-1,577163792327804E+02;8,745552269213393E+00;-1,604883412100187E+02;8,260634499802430E+00;-1,605595610337283E+02;7,527543950473660E+00;-1,640506034042743E+02;7,120958594817845E+00;-1,699249746874713E+02;6,635208817359576E+00;-1,726511652973699E+02;5,949985971662360E+00;-1,777636878648225E+02;5,539005837333095E+00;1,765583054540905E+02;4,878035408818644E+00;1,734493811736261E+02;4,459517293043136E+00;1,701983535549093E+02;4,033032136883020E+00;1,660850456482605E+02;3,590580760303108E+00;1,607193421247144E+02;3,315643092372260E+00;1,538175074799145E+02;2,793476745570397E+00;1,507572231428761E+02;2,567947429467559E+00;1,432134141401839E+02;2,211841077809040E+00;1,378381247466155E+02;1,813213594252645E+00;1,310959413097117E+02;1,553705967185982E+00;1,230676917795155E+02;9,477675752246715E-01;1,086084621027735E+02;6,701015941681364E-01;1,018062321946290E+02;2,047749578587198E-01;9,844810452670249E+01;
8,000000000000000E+07;8,316434684293761E-01;8,293701739914647E+01;1,195972633006457E+01;1,758109984019823E+02;1,213285187821723E+01;1,767343649094975E+02;1,218959131700371E+01;1,780771911465274E+02;1,216691078091721E+01;1,790724041638073E+02;1,212933192151099E+01;-1,791489753386561E+02;1,203040147354107E+01;-1,774695440345924E+02;1,189256159694394E+01;-1,757586780775911E+02;1,170175851696164E+01;-1,740152682108531E+02;1,145027958123352E+01;-1,725976495780836E+02;1,119270018411344E+01;-1,709959759299730E+02;1,098730287319974E+01;-1,692962261281968E+02;1,069812478442935E+01;-1,693275233765732E+02;1,033843246984841E+01;-1,690242609672824E+02;1,008221990667769E+01;-1,692971056888184E+02;9,776389317567180E+00;-1,694454704406342E+02;9,380842123746547E+00;-1,713012371609167E+02;9,023445414159628E+00;-1,721910010150103E+02;8,562484799919384E+00;-1,745797461430394E+02;8,107864947261692E+00;-1,780015569723596E+02;7,663847267078344E+00;1,787781867712914E+02;7,176786138389714E+00;1,748182516601470E+02;6,432866108003413E+00;1,701340387085127E+02;5,986742455136734E+00;1,662150060938731E+02;5,495455197998647E+00;1,633209738297613E+02;5,144908866406404E+00;1,594740342767645E+02;4,800223803594888E+00;1,553077735587740E+02;4,410025218009200E+00;1,502392048530954E+02;4,009504020808222E+00;1,440387519519712E+02;3,703457442041176E+00;1,390304191780972E+02;3,257143374969312E+00;1,329339429706654E+02;2,961548373515870E+00;1,262521085536009E+02;2,674329815154266E+00;1,194878102443297E+02;2,340625610852523E+00;1,115891750522314E+02;1,686480946606414E+00;9,762276400937661E+01;1,401630893527217E+00;9,064736971618954E+01;9,827608480357741E-01;8,628831551147091E+01;
8,200000000000000E+07;1,921980519129341E+00;6,780670576854692E+01;1,238663670070689E+01;1,584590384264235E+02;1,251662758804914E+01;1,595382685536097E+02;1,253481445079533E+01;1,612886244423087E+02;1,246572453449690E+01;1,624882751256627E+02;1,240802585027288E+01;1,644201746349700E+02;1,227052871389886E+01;1,663176176767992E+02;1,210918901836253E+01;1,683401374211490E+02;1,190015896566219E+01;1,703799971743996E+02;1,162009068330972E+01;1,722486919566629E+02;1,134905837440072E+01;1,743193042031453E+02;1,117693425655949E+01;1,760797181692325E+02;1,082760446888594E+01;1,763109891236314E+02;1,047021455475739E+01;1,770030505513020E+02;1,021349725046641E+01;1,768527861459519E+02;9,968628479426423E+00;1,765739027327207E+02;9,586744426066613E+00;1,748728309852828E+02;9,289793188185234E+00;1,740217293468190E+02;8,841835912681264E+00;1,719929476837274E+02;8,376839940487578E+00;1,686959576234056E+02;7,964725272816953E+00;1,653224264573628E+02;7,480352008354486E+00;1,614240593622052E+02;6,736372507042074E+00;1,573974671837194E+02;6,359200509282203E+00;1,531912586216466E+02;5,985013836253655E+00;1,506903956171049E+02;5,715063532704372E+00;1,465955542336143E+02;5,436103061331651E+00;1,421284914415978E+02;5,119669719194152E+00;1,367149319919430E+02;4,795055227300088E+00;1,303463320936540E+02;4,542311767690633E+00;1,251759379471357E+02;4,184052926151339E+00;1,190622575021944E+02;3,883780615770446E+00;1,123103205267697E+02;3,565599976737518E+00;1,050937086800519E+02;3,234006305440027E+00;9,675697793370534E+01;2,822236919601708E+00;8,207738402125324E+01;2,588102135906394E+00;7,459121481757525E+01;2,244866801696974E+00;7,041885259695120E+01;
8,400000000000000E+07;2,761628614813308E+00;5,232817637001002E+01;1,278286595586620E+01;1,410571442917080E+02;1,286703854656771E+01;1,422458608284890E+02;1,285945557250611E+01;1,443603182138050E+02;1,271629957536135E+01;1,458954588763186E+02;1,263572697582240E+01;1,480154342681520E+02;1,246321216171775E+01;1,502989952698873E+02;1,226436793289472E+01;1,525583117578280E+02;1,203417458272320E+01;1,549609817721317E+02;1,172515469939972E+01;1,573315892804835E+02;1,147024206160015E+01;1,597604497227151E+02;1,132447441315170E+01;1,616942001227235E+02;1,094199379853620E+01;1,623057800246883E+02;1,059908514222167E+01;1,635169776552094E+02;1,034732727124254E+01;1,633645432687406E+02;1,014885757879241E+01;1,630388206435777E+02;9,769383733850368E+00;1,614894376434482E+02;9,541916970921886E+00;1,604218837990313E+02;9,161790134167404E+00;1,585561867066384E+02;8,715428796948045E+00;1,554539316926978E+02;8,314574000135572E+00;1,522065756183487E+02;7,850432791499038E+00;1,483878425913003E+02;7,129475472802054E+00;1,454523981070346E+02;6,836860482717438E+00;1,409747764773957E+02;6,567043994881602E+00;1,385952225085335E+02;6,357921142078901E+00;1,340246148066977E+02;6,143157312087392E+00;1,293048539895897E+02;5,856127085326001E+00;1,234725655050118E+02;5,621397176168238E+00;1,168339699649624E+02;5,431061190010372E+00;1,112272009251956E+02;5,106576479605697E+00;1,047734938109205E+02;4,821139028609233E+00;9,848518388319856E+01;4,581713713529199E+00;9,110829313967365E+01;4,238102533172268E+00;8,269043197220010E+01;3,721649435630771E+00;6,609567840097105E+01;3,457866841657609E+00;5,845753534128511E+01;3,094865787464625E+00;5,427355960619079E+01;
