# Version 1.00
#
freq[Hz];db:Trc1_S21;ang:Trc1_S21;db:Mem2[Trc1]_S21;ang:Mem2[Trc1]_S21;db:Mem3[Trc1]_S21;ang:Mem3[Trc1]_S21;db:Mem4[Trc1]_S21;ang:Mem4[Trc1]_S21;db:Mem5[Trc1]_S21;ang:Mem5[Trc1]_S21;db:Mem6[Trc1]_S21;ang:Mem6[Trc1]_S21;db:Mem7[Trc1]_S21;ang:Mem7[Trc1]_S21;db:Mem8[Trc1]_S21;ang:Mem8[Trc1]_S21;db:Mem9[Trc1]_S21;ang:Mem9[Trc1]_S21;db:Mem10[Trc1]_S21;ang:Mem10[Trc1]_S21;db:Mem11[Trc1]_S21;ang:Mem11[Trc1]_S21;db:Mem12[Trc1]_S21;ang:Mem12[Trc1]_S21;db:Mem13[Trc1]_S21;ang:Mem13[Trc1]_S21;db:Mem14[Trc1]_S21;ang:Mem14[Trc1]_S21;db:Mem15[Trc1]_S21;ang:Mem15[Trc1]_S21;db:Mem16[Trc1]_S21;ang:Mem16[Trc1]_S21;db:Mem17[Trc1]_S21;ang:Mem17[Trc1]_S21;db:Mem18[Trc1]_S21;ang:Mem18[Trc1]_S21;db:Mem19[Trc1]_S21;ang:Mem19[Trc1]_S21;db:Mem20[Trc1]_S21;ang:Mem20[Trc1]_S21;db:Mem21[Trc1]_S21;ang:Mem21[Trc1]_S21;db:Mem22[Trc1]_S21;ang:Mem22[Trc1]_S21;db:Mem23[Trc1]_S21;ang:Mem23[Trc1]_S21;db:Mem24[Trc1]_S21;ang:Mem24[Trc1]_S21;db:Mem25[Trc1]_S21;ang:Mem25[Trc1]_S21;db:Mem26[Trc1]_S21;ang:Mem26[Trc1]_S21;db:Mem27[Trc1]_S21;ang:Mem27[Trc1]_S21;db:Mem28[Trc1]_S21;ang:Mem28[Trc1]_S21;db:Mem29[Trc1]_S21;ang:Mem29[Trc1]_S21;db:Mem30[Trc1]_S21;ang:Mem30[Trc1]_S21;db:Mem31[Trc1]_S21;ang:Mem31[Trc1]_S21;db:Mem32[Trc1]_S21;ang:Mem32[Trc1]_S21;db:Mem33[Trc1]_S21;ang:Mem33[Trc1]_S21;db:Mem34[Trc1]_S21;ang:Mem34[Trc1]_S21;db:Mem35[Trc1]_S21;ang:Mem35[Trc1]_S21;db:Mem36[Trc1]_S21;ang:Mem36[Trc1]_S21;db:Mem37[Trc1]_S21;ang:Mem37[Trc1]_S21;
5,800000000000000E+07;-2,063538080370548E+01;-1,198579609179077E+02;-1,505441494863063E+01;-1,804737941160421E+01;-1,464305911549770E+01;-1,866682290171794E+01;-1,426197865061527E+01;-1,929738656890024E+01;-1,380900635737324E+01;-2,046090541190057E+01;-1,358689286326418E+01;-2,119188657921157E+01;-1,323296886211843E+01;-2,220314080942221E+01;-1,304974232671235E+01;-2,335672468191645E+01;-1,281591378669816E+01;-2,456528804553878E+01;-1,272490188124660E+01;-2,588062127997096E+01;-1,263190982506045E+01;-2,715240650305884E+01;-1,261571911748722E+01;-2,813786173466441E+01;-1,274904265604600E+01;-3,005216080003733E+01;-1,279566475031770E+01;-3,068578863333084E+01;-1,295587007649223E+01;-3,176590147050145E+01;-1,311674120380562E+01;-3,349210841608190E+01;-1,333985853263504E+01;-3,490268419998073E+01;-1,357275568273511E+01;-3,691063751115546E+01;-1,380191550174332E+01;-3,885658180786141E+01;-1,414311710456962E+01;-4,112709468778593E+01;-1,460870078992189E+01;-4,325349141103628E+01;-1,495590804083292E+01;-4,742954601347213E+01;-1,526198778181510E+01;-5,056425845521304E+01;-1,593079151198077E+01;-5,762575193591593E+01;-1,630147347514743E+01;-6,240190624014313E+01;-1,688874672654077E+01;-6,646839297064859E+01;-1,727612544133133E+01;-7,118883815919411E+01;-1,772894339411278E+01;-7,536314043708195E+01;-1,804383610961324E+01;-8,073939606917729E+01;-1,835400598159926E+01;-8,445020624397604E+01;-1,879591662617941E+01;-9,022982761873621E+01;-1,918244885631286E+01;-9,505380108810000E+01;-1,959320005974479E+01;-1,012667196762695E+02;-1,998000936726246E+01;-1,063965334474470E+02;-2,027361870627622E+01;-1,110002390105089E+02;-2,066477219357470E+01;-1,156053209756005E+02;-2,090132927303490E+01;-1,205942161414428E+02;
6,000000000000000E+07;-2,056732384655591E+01;-1,339279501273870E+02;-1,440858457454637E+01;-3,011542565342446E+01;-1,401081491984103E+01;-3,089917737866371E+01;-1,358084848959766E+01;-3,137903250508073E+01;-1,330944584318185E+01;-3,265728624692802E+01;-1,306105845297440E+01;-3,332460782870131E+01;-1,279565530118539E+01;-3,413052445226919E+01;-1,264457846393736E+01;-3,500040191619644E+01;-1,249334818936559E+01;-3,584964073442473E+01;-1,240098792489720E+01;-3,692196875436249E+01;-1,237773561344260E+01;-3,806672126278422E+01;-1,234071862374406E+01;-3,966349506195458E+01;-1,250926849951095E+01;-4,119585027769505E+01;-1,257787053232023E+01;-4,198829701780795E+01;-1,282732351219420E+01;-4,307364263879950E+01;-1,295931879449464E+01;-4,445012531492566E+01;-1,313171101701785E+01;-4,649304445765289E+01;-1,345297588983058E+01;-4,908983522824430E+01;-1,371162054329813E+01;-5,074410713968908E+01;-1,394638181967282E+01;-5,231390236693706E+01;-1,445383711222630E+01;-5,566755697535663E+01;-1,491304790697681E+01;-6,045435509446354E+01;-1,521928869685549E+01;-6,328802062237761E+01;-1,602395886585683E+01;-7,051962938454751E+01;-1,633580792808367E+01;-7,546725430557460E+01;-1,697189191107392E+01;-7,954769553589135E+01;-1,734618247921481E+01;-8,469110379471778E+01;-1,792703156527292E+01;-8,957392916781504E+01;-1,814577827729127E+01;-9,424238240214845E+01;-1,868502531650137E+01;-9,907129392818464E+01;-1,894316917362855E+01;-1,060944913843201E+02;-1,937051940973090E+01;-1,090110438963957E+02;-1,979529595237114E+01;-1,162353263610740E+02;-2,023431135887466E+01;-1,191847129210381E+02;-2,049524643359913E+01;-1,251431515579788E+02;-2,105842574471410E+01;-1,325643657899132E+02;-2,117473331226197E+01;-1,375850877962293E+02;
6,200000000000000E+07;-2,075632981524997E+01;-1,482779703867515E+02;-1,382133467237563E+01;-4,267738386863492E+01;-1,350005758638908E+01;-4,314195066320539E+01;-1,306727705770541E+01;-4,390781006749155E+01;-1,281719023838954E+01;-4,448927871948990E+01;-1,240491827800900E+01;-4,535220214015313E+01;-1,243455458651247E+01;-4,590665231676062E+01;-1,227346499507313E+01;-4,641411281490845E+01;-1,199030576439417E+01;-4,700992385312100E+01;-1,195254900945627E+01;-4,800496293228022E+01;-1,221316395551243E+01;-4,801617644140025E+01;-1,201272672347145E+01;-5,125974574458688E+01;-1,213265731598507E+01;-5,180337848821914E+01;-1,234859913606364E+01;-5,302493334915792E+01;-1,243806408302864E+01;-5,360905632041533E+01;-1,284676679455012E+01;-5,550074929710474E+01;-1,305778806304957E+01;-5,750777721433483E+01;-1,309561828920146E+01;-6,072583340136903E+01;-1,344932602738329E+01;-6,147307028842378E+01;-1,383394846691445E+01;-6,499501466434420E+01;-1,407854829799402E+01;-6,620950742404509E+01;-1,469042426132077E+01;-7,026699780107751E+01;-1,524734199218134E+01;-7,440195822107611E+01;-1,607068280108350E+01;-8,375536797702597E+01;-1,650810239661849E+01;-8,741976474965256E+01;-1,717312691477053E+01;-9,211280400976707E+01;-1,720463237135457E+01;-9,529792165227218E+01;-1,809296332639452E+01;-1,010980587531703E+02;-1,833941154172256E+01;-1,033822588667364E+02;-1,874933403334710E+01;-1,119785162634610E+02;-1,943440208111044E+01;-1,185451424863581E+02;-1,972116205141960E+01;-1,244860154352399E+02;-1,987736262909590E+01;-1,264701248020935E+02;-2,053805973470769E+01;-1,317270042187687E+02;-2,095517468352787E+01;-1,399647849729704E+02;-2,133574774134767E+01;-1,415027901816378E+02;-2,121672597590124E+01;-1,565279802720835E+02;
6,400000000000000E+07;-2,043904424322996E+01;-1,616221586807700E+02;-1,324454729853498E+01;-5,453850666345130E+01;-1,281845560684148E+01;-5,484987124741198E+01;-1,259724421939733E+01;-5,515576096836305E+01;-1,222460783034306E+01;-5,645448333618681E+01;-1,207628267924434E+01;-5,684975594507194E+01;-1,188852628467300E+01;-5,756462140991530E+01;-1,175727814302077E+01;-5,813381200036628E+01;-1,174659893720044E+01;-5,796058382007053E+01;-1,167036020390706E+01;-5,886420243314702E+01;-1,176354463097801E+01;-5,959776667342170E+01;-1,184564362017542E+01;-6,161970314731453E+01;-1,193166773706453E+01;-6,215435236581437E+01;-1,205948065337150E+01;-6,404094254566454E+01;-1,217371856489498E+01;-6,535959266038321E+01;-1,267186242909061E+01;-6,694177969646280E+01;-1,273046567480083E+01;-6,869990225323572E+01;-1,323516964883413E+01;-7,024446838429328E+01;-1,353596296636937E+01;-7,213323240599330E+01;-1,378206841561070E+01;-7,676234558741936E+01;-1,407778460065514E+01;-7,814273681044992E+01;-1,466954788027965E+01;-8,304674637229128E+01;-1,512917514567036E+01;-8,629094351116213E+01;-1,586719455451980E+01;-9,552586340807194E+01;-1,640141905080081E+01;-9,972615596982517E+01;-1,710131982556478E+01;-1,013571320514165E+02;-1,770707770862589E+01;-1,074621708314405E+02;-1,784369113683014E+01;-1,126558549824318E+02;-1,821152321497587E+01;-1,219388787855249E+02;-1,866692324546282E+01;-1,226444430099682E+02;-1,907001028530015E+01;-1,264975148032327E+02;-1,996705276293332E+01;-1,326667736024827E+02;-2,031741905105017E+01;-1,425099774816178E+02;-2,002897975949561E+01;-1,447787876094893E+02;-2,111694062745730E+01;-1,512399014286877E+02;-2,114061870157137E+01;-1,580237659539412E+02;-2,190396863448091E+01;-1,633859639135157E+02;
6,600000000000000E+07;-2,084877375951205E+01;-1,774519188721129E+02;-1,260794687910888E+01;-6,669249677878389E+01;-1,225787675299611E+01;-6,765459873794184E+01;-1,201102808243962E+01;-6,795344734277535E+01;-1,177415711178250E+01;-6,855435800744061E+01;-1,165864135899112E+01;-6,836835381264970E+01;-1,144607600556879E+01;-6,929615562686649E+01;-1,143803361467620E+01;-6,937241052749208E+01;-1,132646992441972E+01;-6,988055722009689E+01;-1,134578554510544E+01;-6,999314212461812E+01;-1,143923785641546E+01;-7,068930974631276E+01;-1,148335301729837E+01;-7,168169131426404E+01;-1,170563944017061E+01;-7,248454905957674E+01;-1,181949331527236E+01;-7,404116387738310E+01;-1,203944950958969E+01;-7,484662254907924E+01;-1,233762449817195E+01;-7,628926277480726E+01;-1,259634596174970E+01;-7,855861404743905E+01;-1,290204689925892E+01;-8,058989475241056E+01;-1,328068880329417E+01;-8,278566539605927E+01;-1,366351530567186E+01;-8,573118931746752E+01;-1,401561421452134E+01;-8,881774442992310E+01;-1,462638630346380E+01;-9,302081960124526E+01;-1,501042169361557E+01;-9,737934624904170E+01;-1,594346411629129E+01;-1,056224414972652E+02;-1,641410114699171E+01;-1,101654592604807E+02;-1,704004349313266E+01;-1,129305910284916E+02;-1,766371043431135E+01;-1,180543368133797E+02;-1,797959664941480E+01;-1,238374562966282E+02;-1,827958370705120E+01;-1,304247752275414E+02;-1,894173571800984E+01;-1,351989621806981E+02;-1,937433176560494E+01;-1,416036335040237E+02;-1,965160859510485E+01;-1,462644511390935E+02;-2,012826793718766E+01;-1,524140946254689E+02;-2,037254942833662E+01;-1,552109004081602E+02;-2,082450987343145E+01;-1,638257664281041E+02;-2,111194202106520E+01;-1,676863675007588E+02;-2,115414355455390E+01;-1,751876226900089E+02;
6,800000000000000E+07;-2,099288212428525E+01;1,701083459918817E+02;-1,206056968081539E+01;-7,842170739057352E+01;-1,176405618466560E+01;-7,851877931710905E+01;-1,154744367659219E+01;-7,857706570714092E+01;-1,139721267551042E+01;-7,896151402467218E+01;-1,119337104907578E+01;-7,891664966932092E+01;-1,114551528750750E+01;-7,954606829642358E+01;-1,106370147381742E+01;-7,970453202236327E+01;-1,109691369813414E+01;-7,971257029799297E+01;-1,110892209192699E+01;-7,989671277226317E+01;-1,123047254261360E+01;-8,033490477127175E+01;-1,139133882052813E+01;-8,113026319753833E+01;-1,155809448841240E+01;-8,177456468970894E+01;-1,170206084087547E+01;-8,303845877904821E+01;-1,190953734582990E+01;-8,353556225224561E+01;-1,221455660599584E+01;-8,574243532252463E+01;-1,254066149582981E+01;-8,744106924080569E+01;-1,287765748620980E+01;-8,947133830710966E+01;-1,322647404919107E+01;-9,254971047352505E+01;-1,353528543660828E+01;-9,536348020004300E+01;-1,399292908160076E+01;-9,817546478859298E+01;-1,468880240412116E+01;-1,031255533531895E+02;-1,507820613575258E+01;-1,064472011879208E+02;-1,616215739639622E+01;-1,156965815950488E+02;-1,658398435321236E+01;-1,205672859195559E+02;-1,722236475695598E+01;-1,219500932516008E+02;-1,778765130272452E+01;-1,288694173298988E+02;-1,813588992159641E+01;-1,327975558152548E+02;-1,875447670750193E+01;-1,397377666394700E+02;-1,912906409382304E+01;-1,442751590513755E+02;-1,969456714142644E+01;-1,500622359770348E+02;-1,992181873140263E+01;-1,559299513179033E+02;-2,065503331891397E+01;-1,633467057883258E+02;-2,051535397841300E+01;-1,674271012704475E+02;-2,112705343694577E+01;-1,734566837910137E+02;-2,129514813216420E+01;-1,796532271319908E+02;-2,222280021459014E+01;1,743195954641447E+02;
7,000000000000000E+07;-2,165332139540121E+01;1,588940778990726E+02;-1,128474259663502E+01;-8,863725227038705E+01;-1,107776353663053E+01;-8,902399281780596E+01;-1,090102073591299E+01;-8,948358872811626E+01;-1,076142832394680E+01;-8,912305814901778E+01;-1,066886475248230E+01;-8,951566030382664E+01;-1,061224930483418E+01;-8,934425260092232E+01;-1,058373787517021E+01;-8,929686277017387E+01;-1,063394641504167E+01;-8,893896019091846E+01;-1,062499626060813E+01;-8,950920899080403E+01;-1,076934657141742E+01;-8,964364781191647E+01;-1,103071793837712E+01;-9,017386071077740E+01;-1,121342513466145E+01;-8,960954551159705E+01;-1,142746967812890E+01;-9,209297631747785E+01;-1,165386858691116E+01;-9,319511138626720E+01;-1,198614049206515E+01;-9,393690898120117E+01;-1,220926189816946E+01;-9,622435142422029E+01;-1,267212707988902E+01;-9,758210587292942E+01;-1,305976424013718E+01;-1,009577151376546E+02;-1,328609471574268E+01;-1,036839775275024E+02;-1,374357606306355E+01;-1,065668302857325E+02;-1,464068331331291E+01;-1,119614670674627E+02;-1,495502346292149E+01;-1,144265391510038E+02;-1,572273004332420E+01;-1,241219145222377E+02;-1,636501731718348E+01;-1,306104647264577E+02;-1,734458456364728E+01;-1,294788632418818E+02;-1,776934586051402E+01;-1,351185556118166E+02;-1,786368322301132E+01;-1,414454708249256E+02;-1,836026196204154E+01;-1,488607881082394E+02;-1,911391717878374E+01;-1,512900733523062E+02;-1,956117190172484E+01;-1,568567180741507E+02;-1,933518554809286E+01;-1,640973906945785E+02;-1,998267737716061E+01;-1,715029195568774E+02;-2,054578941836902E+01;-1,731567516359554E+02;-2,096198662711308E+01;1,798049518902381E+02;-2,063401908482095E+01;1,737118479118029E+02;-2,153239483637647E+01;1,633945133649765E+02;
7,200000000000000E+07;-2,080525281059781E+01;1,374568706605829E+02;-1,001190301687451E+01;-1,012709159755652E+02;-1,055705299253708E+01;-9,905861835906772E+01;-9,662528660272777E+00;-1,023338405919465E+02;-9,524250170051685E+00;-1,001392359618579E+02;-1,044116912232139E+01;-9,725182300483509E+01;-9,628276335050870E+00;-9,566140571374143E+01;-1,039517327019066E+01;-9,564808203353554E+01;-9,386128082095862E+00;-1,000444961870749E+02;-1,072696112636592E+01;-9,563154278986465E+01;-1,093731031677787E+01;-1,018967929156877E+02;-1,118330880139861E+01;-9,990854482099424E+01;-1,121830297585028E+01;-9,351415599342531E+01;-1,078579184892485E+01;-9,463213544732244E+01;-1,033731508950424E+01;-1,001708796004971E+02;-1,251707424084774E+01;-1,034402359762569E+02;-1,284606756959703E+01;-1,026582430763089E+02;-1,282152868938268E+01;-1,117225965954518E+02;-1,389474601280337E+01;-1,119349762676695E+02;-1,303533576199761E+01;-1,212113923419739E+02;-1,223850428152458E+01;-1,197800012133425E+02;-1,281953822371909E+01;-1,181813785317471E+02;-1,647967672202360E+01;-1,235293418797735E+02;-1,392118276079809E+01;-1,316077854920755E+02;-1,793709843486946E+01;-1,322662227527868E+02;-1,782463418139918E+01;-1,490884167979397E+02;-1,882421413319054E+01;-1,336006866650877E+02;-1,580470045007200E+01;-1,515632243447803E+02;-2,045157477742791E+01;-1,511122583638265E+02;-1,678991352655000E+01;-1,519415054618743E+02;-2,079859676888884E+01;-1,650486509386625E+02;-1,813503904569720E+01;1,756787633088588E+02;-1,958161988576824E+01;1,677719958855588E+02;-1,856022626768585E+01;1,676028431607661E+02;-2,054552167252315E+01;1,590021669276260E+02;-1,996228578551226E+01;1,706057223162281E+02;-2,163615180749301E+01;1,638544082534095E+02;
7,400000000000000E+07;-2,000955586313374E+01;1,382744991800292E+02;-9,344877657825876E+00;-1,113429882715816E+02;-9,204772348947705E+00;-1,113569058433108E+02;-9,276710550052377E+00;-1,124719790576883E+02;-8,990547381805229E+00;-1,109548258379030E+02;-9,302927499976093E+00;-1,113984388671931E+02;-9,130866475988777E+00;-1,088308200836752E+02;-9,038081596406769E+00;-1,084170763639186E+02;-9,424296341828500E+00;-1,065792367520635E+02;-9,264082199230026E+00;-1,096146492355001E+02;-9,798451255669649E+00;-1,056519058301990E+02;-9,840536797755933E+00;-1,100694806869818E+02;-1,048165724733324E+01;-1,072772770351283E+02;-1,005504181954044E+01;-1,081435128077651E+02;-1,086199543009549E+01;-1,126172572734236E+02;-1,134184645771995E+01;-1,111016583057273E+02;-1,113326186402251E+01;-1,139823298399949E+02;-1,131596012176084E+01;-1,150803409251560E+02;-1,228718381219018E+01;-1,207817580392742E+02;-1,293373509602388E+01;-1,212743745571915E+02;-1,317584704819675E+01;-1,252209761772740E+02;-1,385117791126035E+01;-1,245534118275854E+02;-1,458898836829923E+01;-1,329605489590298E+02;-1,570743976167837E+01;-1,418959960284351E+02;-1,581713165528723E+01;-1,491666966839564E+02;-1,654437256442557E+01;-1,477635614843264E+02;-1,653451386947777E+01;-1,546386719925680E+02;-1,751046179804986E+01;-1,558033878453558E+02;-1,705710456498372E+01;-1,643852908021041E+02;-1,790225657272637E+01;-1,732168183695111E+02;-1,823943832890023E+01;-1,785278846804507E+02;-1,904196275740333E+01;-1,783308085155982E+02;-2,014521562338658E+01;1,709048925808288E+02;-2,008866571669621E+01;1,635757016068241E+02;-1,982525794363948E+01;1,559356689700781E+02;-1,932068551715127E+01;1,569015328197693E+02;-1,975324742917581E+01;1,475628714006758E+02;
7,600000000000000E+07;-2,001058995329790E+01;1,324519203439510E+02;-8,341362490244450E+00;-1,247539306717168E+02;-8,361111291770388E+00;-1,242857267614548E+02;-8,238774373221595E+00;-1,238647013930912E+02;-8,342265373893317E+00;-1,222854288247205E+02;-8,326079047661414E+00;-1,216243358919255E+02;-8,592997795205591E+00;-1,208635567437315E+02;-8,667129064961584E+00;-1,196666273703050E+02;-8,767072089505778E+00;-1,192036191427057E+02;-8,971558086573515E+00;-1,181407930589220E+02;-9,052217432609570E+00;-1,171607486638684E+02;-9,353738083229151E+00;-1,168899232525555E+02;-9,576066928986917E+00;-1,170322957104210E+02;-9,939194535120125E+00;-1,173317421867924E+02;-1,017995002361740E+01;-1,183643204057400E+02;-1,051969561938815E+01;-1,199731106541056E+02;-1,077585510694009E+01;-1,216805944749983E+02;-1,114579452985109E+01;-1,232449446552360E+02;-1,165723782891766E+01;-1,269889453769332E+02;-1,201637170840082E+01;-1,301592201902110E+02;-1,221191384143086E+01;-1,336804780263654E+02;-1,320417118115768E+01;-1,363717946033322E+02;-1,370660846072483E+01;-1,397507460502168E+02;-1,469136442591424E+01;-1,483278125216981E+02;-1,512841218804001E+01;-1,532095017845046E+02;-1,538596087112490E+01;-1,520359876182064E+02;-1,623608539936986E+01;-1,595931822009883E+02;-1,612210133873478E+01;-1,654214974015217E+02;-1,705630669400567E+01;-1,723187604741516E+02;-1,742775981811466E+01;-1,763905778743642E+02;-1,761898490838969E+01;1,788730953749322E+02;-1,786528197280692E+01;1,700920593216923E+02;-1,840704481871092E+01;1,664832071251495E+02;-1,861273036889125E+01;1,600067105002903E+02;-1,892677787523242E+01;1,517319668472423E+02;-1,899764857920729E+01;1,465593624385176E+02;-1,944852175146729E+01;1,392669443791367E+02;
7,800000000000000E+07;-1,900872643919747E+01;1,262883940294079E+02;-7,116665355730204E+00;-1,379068293691437E+02;-6,935395056460089E+00;-1,356064429933012E+02;-7,045237785518107E+00;-1,387156124989434E+02;-7,479986724086457E+00;-1,319397754708079E+02;-7,765429128014319E+00;-1,317643879644930E+02;-7,454471373293556E+00;-1,288314322186473E+02;-7,648757574287714E+00;-1,331198087824797E+02;-8,198224914038770E+00;-1,295366254612940E+02;-8,557284370143172E+00;-1,279805800762990E+02;-8,268778203617659E+00;-1,293119248989004E+02;-8,097123050768973E+00;-1,254089356056421E+02;-9,088789284631684E+00;-1,252838706706207E+02;-9,048170551967614E+00;-1,243700305065210E+02;-9,254344652937224E+00;-1,278929424796442E+02;-9,805349354547738E+00;-1,256722887549523E+02;-9,776352820795301E+00;-1,278182166768158E+02;-1,016890499341136E+01;-1,318249976197027E+02;-1,058409082883352E+01;-1,357534184507039E+02;-1,129996648519298E+01;-1,357227865093122E+02;-1,134233263632465E+01;-1,407411595851157E+02;-1,233855592568560E+01;-1,448391579669749E+02;-1,265284396864547E+01;-1,481933182018049E+02;-1,372672387020562E+01;-1,569835553289698E+02;-1,488459191739936E+01;-1,576401157177878E+02;-1,449726635082248E+01;-1,597123804604682E+02;-1,495569870070185E+01;-1,625182740352566E+02;-1,525224888765217E+01;-1,727942490232011E+02;-1,585596766435440E+01;-1,787103455491999E+02;-1,633485047821346E+01;1,783015212000024E+02;-1,678860066960396E+01;1,725334670137138E+02;-1,696257737935798E+01;1,646243158442781E+02;-1,750417730832458E+01;1,607522803114283E+02;-1,726224699825952E+01;1,526973518941830E+02;-1,772231952172084E+01;1,445177307668463E+02;-1,786544570815203E+01;1,363918753152532E+02;-1,840912997445243E+01;1,307726674198541E+02;
8,000000000000000E+07;-1,752911414427442E+01;1,200105661521329E+02;-6,068138606463926E+00;-1,514605202274010E+02;-6,124798076509592E+00;-1,500608969847381E+02;-6,209222405158078E+00;-1,493330031135480E+02;-6,334074763907940E+00;-1,468369579920047E+02;-6,484242459743472E+00;-1,451392062347273E+02;-6,778237711968219E+00;-1,429715565620957E+02;-6,872457520783682E+00;-1,409156495361422E+02;-7,063800977879175E+00;-1,394294687644728E+02;-7,321531727901800E+00;-1,376716585068869E+02;-7,473797120073892E+00;-1,359225554147956E+02;-7,714266766263147E+00;-1,344350331636348E+02;-7,959480038113709E+00;-1,339396785289755E+02;-8,303575445127670E+00;-1,335884921575352E+02;-8,571235486888556E+00;-1,346237435715718E+02;-8,806348010465832E+00;-1,356463630793947E+02;-9,049739864987330E+00;-1,368848194134647E+02;-9,425253127352596E+00;-1,389912475053106E+02;-9,968725841958515E+00;-1,421966578680206E+02;-1,044348652790968E+01;-1,460712270931068E+02;-1,070027748238475E+01;-1,506167147395637E+02;-1,154159038179826E+01;-1,501670017974108E+02;-1,187890054993141E+01;-1,538567866700825E+02;-1,276534896532164E+01;-1,615189879889025E+02;-1,344362896190273E+01;-1,665080327858324E+02;-1,316408179646388E+01;-1,678553743024844E+02;-1,376577805555269E+01;-1,718421855349686E+02;-1,399267828273535E+01;-1,786198773055212E+02;-1,448031028220799E+01;1,754991228496370E+02;-1,467143066532737E+01;1,702600243238061E+02;-1,500179650788321E+01;1,645519673398943E+02;-1,518316114197271E+01;1,580998874373855E+02;-1,565151763510957E+01;1,519885091918453E+02;-1,559490587259697E+01;1,444572243063276E+02;-1,596515125864599E+01;1,377690817242398E+02;-1,612816942604414E+01;1,282520061489643E+02;-1,668676008270355E+01;1,232782496034004E+02;
8,200000000000000E+07;-1,536961532903421E+01;1,074196809543474E+02;-4,953685738085665E+00;-1,660817979466440E+02;-5,057459112962488E+00;-1,643864059197724E+02;-5,144807031196006E+00;-1,631669251499217E+02;-5,319201795403970E+00;-1,601645863043315E+02;-5,520927327825046E+00;-1,582170243497167E+02;-5,798262250647982E+00;-1,546320180908240E+02;-5,916339987177615E+00;-1,524188468646089E+02;-6,154967128257125E+00;-1,501752382856190E+02;-6,452721584885478E+00;-1,481571799620609E+02;-6,526203222564337E+00;-1,458486374838274E+02;-6,727649338211124E+00;-1,440353003916570E+02;-6,876862122761126E+00;-1,433820385100431E+02;-7,220786981226412E+00;-1,426746764440760E+02;-7,531606131834070E+00;-1,439896525257022E+02;-7,747816353566057E+00;-1,446724636128434E+02;-7,962224575156704E+00;-1,464236863451729E+02;-8,323189943319322E+00;-1,489618387477447E+02;-8,915804524485711E+00;-1,517950121544586E+02;-9,442659047471739E+00;-1,549012104388203E+02;-9,771690530267467E+00;-1,601418112224280E+02;-1,041271705047797E+01;-1,593121990324863E+02;-1,071702498701988E+01;-1,625482178832514E+02;-1,157400397317156E+01;-1,701675665124157E+02;-1,208267746218578E+01;-1,751134663532838E+02;-1,173917092665108E+01;-1,775955203344539E+02;-1,218821882168782E+01;1,785754485337235E+02;-1,233633161033073E+01;1,714519776796993E+02;-1,274641681653583E+01;1,654569914519206E+02;-1,283799980247485E+01;1,598778151253696E+02;-1,314182612314051E+01;1,537019931108921E+02;-1,322056890580220E+01;1,458544720388202E+02;-1,349203669005678E+01;1,397324102712067E+02;-1,358552740074190E+01;1,313939751915459E+02;-1,391634633599363E+01;1,238830934343690E+02;-1,406161255242569E+01;1,136109903876306E+02;-1,448864471981659E+01;1,087267619638345E+02;
8,400000000000000E+07;-1,358803489165367E+01;9,307655717045584E+01;-3,799412479914431E+00;1,780191222357126E+02;-3,861414136583240E+00;-1,798752105442612E+02;-4,053618050422527E+00;-1,779881943167609E+02;-4,181699548772418E+00;-1,743484093851216E+02;-4,409533576948947E+00;-1,716566430113108E+02;-4,674593678553226E+00;-1,674579227745775E+02;-4,793365703987026E+00;-1,647197793521840E+02;-4,981057839144806E+00;-1,617350371957403E+02;-5,290839977620828E+00;-1,588858435929184E+02;-5,319084543220107E+00;-1,565695138216234E+02;-5,475144902398174E+00;-1,542929165229156E+02;-5,571369364515640E+00;-1,542560107465383E+02;-5,861530165112093E+00;-1,529710045118853E+02;-6,206885407975326E+00;-1,540167140655359E+02;-6,431514173070179E+00;-1,544465394531401E+02;-6,662842454960279E+00;-1,571283411080940E+02;-7,010632250645566E+00;-1,593860617673903E+02;-7,613476640674790E+00;-1,613942666596851E+02;-8,156338147841540E+00;-1,645999820139658E+02;-8,578989446273624E+00;-1,701367760679645E+02;-9,006464631400773E+00;-1,685542018705217E+02;-9,326574310938074E+00;-1,714659418433608E+02;-1,003344950802649E+01;-1,797194101648102E+02;-1,045360268991099E+01;1,756972460951818E+02;-9,997282257079050E+00;1,711275205223761E+02;-1,041111761768945E+01;1,681986253411232E+02;-1,054953492858604E+01;1,610795157265179E+02;-1,084699188555238E+01;1,543720270267084E+02;-1,077486447158140E+01;1,474386022083671E+02;-1,112745208426271E+01;1,409042379449590E+02;-1,128840635131841E+01;1,322045105988502E+02;-1,152139649163474E+01;1,252395560735874E+02;-1,177720946574774E+01;1,167598992593587E+02;-1,192802313281736E+01;1,085350088376779E+02;-1,227736684971476E+01;9,831422919425239E+01;-1,269271508092076E+01;9,309472013076412E+01;
