f [MHz]	U [dBuV]
5450,0	111,39461183548
5500,0	111,783289432526
5550,0	111,812894821167
5600,0	111,404071331024
5650,0	111,330354213715
5700,0	112,145221710205
5750,0	111,527824878693
5800,0	112,030321598053
5850,0	111,949596405029
5900,0	111,740034580231
5950,0	111,622391223907
6000,0	111,531606197357
6050,0	111,624129295349
6100,0	111,558035850525
6150,0	111,437811374664
6200,0	111,28847694397
6250,0	111,644743919373
6300,0	111,275445461273
6350,0	110,976379871368
6400,0	111,518932819366
6450,0	111,659208774567
6500,0	111,079724788666
6550,0	111,060119152069
6600,0	111,256642341614
6650,0	111,616575241089
6700,0	111,054803371429
6750,0	110,554882287979
6800,0	111,062062263489
6850,0	110,920878887177
6900,0	110,202006578445
6950,0	109,89489865303
7000,0	109,870693922043
7050,0	109,800694465637
7100,0	109,406854867935
7150,0	109,522560834885
7200,0	109,601140260696
7250,0	109,135947227478
7300,0	108,789218664169
7350,0	108,683889389038
7400,0	108,95800614357
7450,0	108,114961862564
7500,0	107,796392738819
7550,0	108,312934041023
7600,0	108,274128198624
7650,0	108,100817799568
7700,0	107,896681308746
7750,0	108,080065488815
7800,0	108,094928264618
7850,0	107,83111923933
7900,0	107,45358133316
7950,0	107,818636000156
8000,0	108,148028969765
8050,0	107,266407728195
8100,0	107,305743396282
8150,0	108,179213166237
8200,0	107,742580831051
8250,0	107,156729876995
8300,0	107,294749706984
8350,0	107,351126641035
8400,0	107,761485517025
8450,0	107,19572840631
8500,0	106,641876667738
8550,0	107,243392467499
8600,0	106,486190736294
8650,0	105,97058057785
8700,0	106,12798500061
8750,0	107,24403463304
8800,0	106,33885037899
8850,0	106,107897877693
8900,0	106,335168778896
8950,0	106,885108366609
9000,0	105,874635457993
9050,0	105,755172610283
9100,0	106,018794417381
9150,0	105,91708111763
9200,0	105,135992646217
9250,0	104,754643440247
9300,0	105,849521517754
9350,0	105,430381774902
9400,0	104,593010902405
9450,0	104,729910373688
9500,0	105,042166471481
9550,0	105,289227843285
9600,0	104,28281879425
9650,0	104,215593099594
9700,0	105,686011552811
9750,0	105,815882921219
9800,0	105,143690347672
9850,0	104,909461498261
9900,0	105,914223194122
9950,0	105,725003838539
10000,0	104,771285295486
10050,0	105,227213263512
10100,0	105,93435561657
10150,0	105,420144200325
10200,0	104,877197265625
10250,0	105,637103199959
10300,0	105,893886804581
10350,0	105,651701450348
10400,0	104,661326408386
10450,0	105,684268832207
10500,0	105,444254636765
10550,0	105,567616343498
10600,0	104,803438425064
10650,0	105,35526740551
10700,0	105,61620247364
10750,0	104,872938394547
10800,0	104,664562702179
10850,0	105,088478446007
10900,0	104,967264175415
10950,0	104,367605924606
11000,0	104,297874450684
11050,0	104,882306575775
11100,0	104,758006811142
11150,0	104,059395551682
11200,0	104,359863042831
11250,0	104,841262340546
11300,0	104,573961257935
11350,0	104,016059398651
