f [MHz]	U [dBuV]
11150,0	103,18982219696
11200,0	103,526253461838
11250,0	103,764647483826
11300,0	103,707668066025
11350,0	103,061672687531
11400,0	102,901403427124
11450,0	103,749267339706
11500,0	100,726092815399
11550,0	102,595665454865
11600,0	102,40553188324
11650,0	103,206327676773
11700,0	103,092751264572
11750,0	102,312349319458
11800,0	103,167580366135
11850,0	103,204862833023
11900,0	102,387328147888
11950,0	101,520390510559
12000,0	102,066462516785
12050,0	103,151691436768
12100,0	101,763648986816
12150,0	101,799071788788
12200,0	102,370373249054
12250,0	103,072756767273
12300,0	102,489727497101
12350,0	102,180240154266
12400,0	102,477497577667
12450,0	102,888132095337
12500,0	101,795993328094
12550,0	101,611104488373
12600,0	101,930229663849
12650,0	102,037267684937
12700,0	101,140418052673
12750,0	100,723908424377
12800,0	101,388700008392
12850,0	101,166940689087
12900,0	100,337928295136
12950,0	100,620657920837
13000,0	101,323062419891
13050,0	100,274158477783
13100,0	99,980329990387
13150,0	99,5450782775879
13200,0	99,7415447235107
13250,0	98,8458738327026
13300,0	98,4437160491943
13350,0	99,0310111045837
13400,0	98,5749216079712
13450,0	98,9380121231079
13500,0	98,0572509765625
13550,0	97,995623588562
13600,0	98,427773475647
13650,0	97,3809108734131
13700,0	97,1632070541382
13750,0	98,0455207824707
13800,0	98,2189769744873
13850,0	97,5652770996094
13900,0	97,3927211761475
13950,0	98,2908506393433
14000,0	97,8764095306396
14050,0	97,0135288238525
14100,0	98,0820112228394
14150,0	98,1164207458496
14200,0	98,5862903594971
14250,0	97,7254581451416
14300,0	98,0738792419434
14350,0	98,711030960083
14400,0	97,3685779571533
14450,0	97,2149515151978
14500,0	96,9395294189453
14550,0	98,0564231872559
14600,0	97,8829612731934
14650,0	97,0083274841309
14700,0	98,1392984390259
14750,0	98,4352874755859
14800,0	97,9496145248413
14850,0	96,5819845199585
14900,0	96,2461843490601
14950,0	97,6751432418823
15000,0	96,4986953735352
15050,0	96,0698871612549
15100,0	97,1033954620361
15150,0	96,7981872558594
15200,0	95,9577350616455
15250,0	95,9728155136108
15300,0	96,2279577255249
15350,0	96,6165704727173
15400,0	95,372576713562
15450,0	95,6766481399536
15500,0	96,1166114807129
15550,0	96,4388103485107
15600,0	95,4930152893066
15650,0	95,3802175521851
15700,0	96,5841217041016
15750,0	95,5947799682617
15800,0	95,2009906768799
15850,0	95,6409196853638
15900,0	96,0507383346558
15950,0	95,2983989715576
16000,0	94,642204284668
16050,0	95,4765224456787
16100,0	95,9984569549561
16150,0	94,6188125610352
16200,0	94,8531646728516
16250,0	95,3945779800415
16300,0	95,4657344818115
16350,0	94,4194002151489
16400,0	94,1801118850708
16450,0	95,0099964141846
16500,0	94,5452404022217
16550,0	93,4469928741455
16600,0	93,6725788116455
16650,0	93,6847333908081
16700,0	93,8956842422485
16750,0	92,8984222412109
16800,0	92,7675886154175
16850,0	94,0623960494995
16900,0	92,8879804611206
16950,0	92,9319114685059
17000,0	92,8380393981934
17050,0	93,716552734375
17100,0	93,2548532485962
17150,0	92,983362197876
17200,0	93,3595933914185
17250,0	93,5546627044678
17300,0	92,4981250762939
17350,0	91,8908662796021
17400,0	92,6483602523804
17450,0	93,0558080673218
17500,0	92,7803411483765
17550,0	92,2228574752808
17600,0	93,5100536346436
17650,0	93,3639850616455
17700,0	92,3607053756714
17750,0	91,8822593688965
17800,0	91,6085376739502
17850,0	92,2329244613647
17900,0	91,0442695617676
17950,0	91,4063386917114
18000,0	92,9829711914063
