f [MHz]	U [dBuV]
9700,0	91,6338911056519
9800,0	92,7423849105835
9900,0	92,1994981765747
10000,0	92,5513181686401
11000,0	92,2314758300781
12000,0	92,7795677185059
13000,0	92,7795677185059
14000,0	92,2862253189087
15000,0	91,108699798584
16000,0	91,1423168182373
17000,0	91,1423168182373
18000,0	91,8127336502075
19000,0	91,8127336502075
20000,0	91,8975124359131
21000,0	91,4812774658203
22000,0	91,4812774658203
23000,0	91,2533092498779
24000,0	89,0345706939697
25000,0	90,0080585479736
26000,0	90,0080585479736
27000,0	89,90673828125
28000,0	89,90673828125
29000,0	89,5434837341309
30000,0	92,8964796066284
31000,0	89,2329292297363
32000,0	89,0967864990234
33000,0	82,3910083770752
34000,0	88,342700958252
35000,0	82,8366374969482
36000,0	80,191951751709
37000,0	86,2585983276367
38000,0	84,3658561706543
39000,0	74,8890838623047
40000,0	82,9137096405029
